id,col,size,entry_idx,entry_price,entry_fees,exit_idx,exit_price,exit_fees,pnl,return,direction,status,parent_id,duration_minutes,return_pct,pnl_pct,entry_time,exit_time
1051,0,5425.739770334928,35957,0.1805,0.9793460285453648,35972,0.18063,0.9800513747155981,-1.254051233117392,-0.0012804986149583264,0,1,1051,15.0,-0.12804986149583264,-125.4051233117392,2025-03-28 14:34:00,2025-03-28 14:49:00
1052,0,5421.248517610741,35973,0.18043,0.978155870032424,35976,0.18063,0.9792401197360282,-0.8731462862463336,-0.0008926453472260174,0,1,1052,3.0,-0.08926453472260175,-87.31462862463336,2025-03-28 14:50:00,2025-03-28 14:53:00
1053,0,5417.55659490512,35983,0.1804,0.9773272097207837,35984,0.18011,0.9757561183083612,-3.5241747405516364,-0.0036059312638579977,0,1,1053,1.0,-0.36059312638579977,-352.41747405516367,2025-03-28 15:00:00,2025-03-28 15:01:00
1054,0,5406.809083705683,35985,0.18014,0.9739825883386857,35987,0.18062,0.9765778566989205,0.6447079151410868,0.0006619296103031193,0,1,1054,2.0,0.06619296103031193,64.47079151410868,2025-03-28 15:02:00,2025-03-28 15:04:00
1055,0,5413.210669837076,35991,0.18004,0.9745944489973226,35994,0.18041,0.9765973369453069,0.05169616189703796,5.304376805164043e-05,0,1,1055,3.0,0.005304376805164043,5.169616189703796,2025-03-28 15:08:00,2025-03-28 15:11:00
1056,0,5405.976544949681,35995,0.18029,0.9746435112888321,35997,0.18053,0.9759409456597659,-0.6531500861607291,-0.000670142548116829,0,1,1056,2.0,-0.0670142548116829,-65.31500861607292,2025-03-28 15:12:00,2025-03-28 15:14:00
1057,0,5378.9686248058015,36022,0.18108,0.9740236385797516,36023,0.18096,0.9733781623448579,-2.5928780359012364,-0.002662027833001832,0,1,1057,1.0,-0.2662027833001832,-259.28780359012364,2025-03-28 15:39:00,2025-03-28 15:40:00
1058,0,5395.173618497829,36030,0.18008,0.9715628652189707,36032,0.18013,0.971832623900014,-1.6736368081939195,-0.0017226232785425694,0,1,1058,2.0,-0.17226232785425694,-167.36368081939196,2025-03-28 15:47:00,2025-03-28 15:49:00
1059,0,5395.941803615408,36033,0.17976,0.9699744986178302,36050,0.18041,0.9734818607902558,1.5639058129417858,0.001612316421895791,0,1,1059,17.0,0.1612316421895791,156.3905812941786,2025-03-28 15:50:00,2025-03-28 16:07:00
1060,0,5393.6967681633705,36051,0.18011,0.9714587249137594,36055,0.17992,0.9704339225279537,-2.966695033392633,-0.003053855976902731,0,1,1060,4.0,-0.30538559769027307,-296.6695033392633,2025-03-28 16:08:00,2025-03-28 16:12:00
1061,0,5383.14538277714,36056,0.17994,0.9686431801768549,36059,0.17939,0.9656824502163911,-4.895055590920734,-0.005053517839279757,0,1,1061,3.0,-0.5053517839279758,-489.5055590920734,2025-03-28 16:13:00,2025-03-28 16:16:00
1062,0,5376.150370992684,36060,0.17931,0.9639975230226128,36127,0.18061,0.9709865185049886,5.054011440762819,0.005242763928392188,0,1,1062,67.0,0.5242763928392188,505.4011440762819,2025-03-28 16:17:00,2025-03-28 17:24:00
1063,0,5373.233707027557,36129,0.1803,0.9687940373769379,36130,0.18019,0.9682029816692955,-2.5280527268191997,-0.0026094841930114454,0,1,1063,1.0,-0.26094841930114454,-252.80527268191997,2025-03-28 17:26:00,2025-03-28 17:27:00
1064,0,5370.053270379139,36131,0.17996,0.9663947865373075,36132,0.18013,0.9673076955933944,-1.0207934261661826,-0.00105629028673019,0,1,1064,1.0,-0.105629028673019,-102.07934261661826,2025-03-28 17:28:00,2025-03-28 17:29:00
